,id,name,is_closed,url,review_count,categories,rating,latitude,longitude,address1,address2,address3,city,state,zip_code,price
2,oLV6gAjmiCbUma1N9kRL8w,Carols Organic Eatery,False,https://www.yelp.com/biz/carols-organic-eatery-beach-haven-3?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,21,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,39.568381,-74.236465,805 N Bay Ave,,,Beach Haven,NJ,08008,$
3,iGIbEBPo4tDkDitwIQedgQ,The Shack,False,https://www.yelp.com/biz/the-shack-beach-haven-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,83,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.0,39.5654226447719,-74.2389599676521,305 N Bay Ave,,,Beach Haven,NJ,08008,$$
4,jQw8XeSOBMp_1A34DKxOEg,Custard Hut and Pizza,False,https://www.yelp.com/biz/custard-hut-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,29,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,39.6187803339296,-74.1983771324158,6403 Long Beach Blvd,,,Beach Haven,NJ,08008,$
5,FkxQJxhi5HwE_4FkEs6IgQ,Joe Pop's Shore Bar & Restaurant,False,https://www.yelp.com/biz/joe-pops-shore-bar-and-restaurant-ship-bottom?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,65,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",2.5,39.642055,-74.181161,2002 Long Beach Blvd,,,Ship Bottom,NJ,08008,$$
6,AQlob9hQHpzwVhgLOwbi5w,Bowkers South Beach Deli and Grill,False,https://www.yelp.com/biz/bowkers-south-beach-deli-and-grill-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,27,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,39.5327219791585,-74.2625151732345,5404 S Long Beach Blvd,,,Beach Haven,NJ,08008,$
7,MGKAHqWCfyHzTP3qP24a8g,La Jarochita,False,https://www.yelp.com/biz/la-jarochita-manahawkin?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,71,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,39.688159,-74.24436,449 E Bay Ave,,,Manahawkin,NJ,08050,$$
8,kA0AdHDEVBjvUsV3ZXnyCQ,Beach Haven Fishery,False,https://www.yelp.com/biz/beach-haven-fishery-long-bch-township?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,130,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.0,39.57705,-74.23021,2115 Long Beach Blvd,,,Long Bch Township,NJ,08008,$$$
9,hu9o8U1EddlGs1PHBhu_1Q,The Bagel Shack,False,https://www.yelp.com/biz/the-bagel-shack-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,61,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bagels', 'title': 'Bagels'}]",4.0,39.56566,-74.23899,306 N Bay Ave,,,Beach Haven,NJ,08008,$
10,s-wbfcIEjTw_q2mRQFeysg,Element Restaurant & Bar,False,https://www.yelp.com/biz/element-restaurant-and-bar-stafford-township?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,257,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,39.706346,-74.275887,635 Rt 72 W,,,Stafford Township,NJ,08050,$$
11,6vjjcm-Sa3oRjGaxGlGXMg,The Sandbar,False,https://www.yelp.com/biz/the-sandbar-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,20,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,39.5609588623047,-74.2370986938477,30 Engleside Ave,,,Beach Haven,NJ,08008,$
12,hwHf0_Qj8NggSTaZTrGsVA,Country Kettle Chowda,False,https://www.yelp.com/biz/country-kettle-chowda-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,75,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,39.56955,-74.2364,830 N Bay Ave,,Bay Village,Beach Haven,NJ,08008,$
13,GF5ZGlNv6gMaafkHNVc8zQ,Bahama Llama,False,https://www.yelp.com/biz/bahama-llama-beach-haven-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,11,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,39.570147,-74.235889,325 9th St,Store 14,,Beach Haven,NJ,08008,
14,SSBJlg6o7cW5NTLcyIfKug,Wawa,False,https://www.yelp.com/biz/wawa-ship-bottom?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,15,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,39.649267,-74.176854,902 Central Ave,,,Ship Bottom,NJ,08008,$
15,uAOJ4nKIpz09ZNPkKJF6dQ,Francis',False,https://www.yelp.com/biz/francis-surf-city-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,17,"[{'alias': 'french', 'title': 'French'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",3.5,39.6642,-74.16431,1419 Long Beach Blvd,,,Surf City,NJ,08008,
16,cg9YLA6atpht7Br8c_abXQ,Surf City Pizza,False,https://www.yelp.com/biz/surf-city-pizza-surf-city?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,85,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,39.6616933246334,-74.1663145923372,1017 Long Beach Blvd,,,Surf City,NJ,08008,$
17,rZoCrij2A4b-IB8cT-XsZQ,Schooners Wharf Beach Haven,False,https://www.yelp.com/biz/schooners-wharf-beach-haven-ship-bottom?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.0,39.6476288,-74.1785812,1202 Central Ave,,,Ship Bottom,NJ,08008,
18,5kd2F8XTFhnl3_JQCXAeJQ,Bay Village Pizza,False,https://www.yelp.com/biz/bay-village-pizza-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,58,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,39.569394,-74.236805,830 N Bay Ave,,,Beach Haven,NJ,08008,$
19,lXN7bg6BX-d7pNinhBuplA,Uncle Will's,False,https://www.yelp.com/biz/uncle-wills-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,214,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,39.56334,-74.23989,3 S Bay Ave,,,Beach Haven,NJ,08008,$$
20,kRF7naERWdYmLFuRp-SXAw,Poke Ai,False,https://www.yelp.com/biz/poke-ai-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,10,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'poke', 'title': 'Poke'}]",4.0,39.57192,-74.234585,1214 N Bay Ave,Ste 2,,Beach Haven,NJ,08008,
21,OhsPB8AzUGnifaviQV6BKw,Anthony's Restaurant & Pizzeria,False,https://www.yelp.com/biz/anthonys-restaurant-and-pizzeria-manahawkin?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,45,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,39.676572,-74.235804,857 Mill Creek Rd,,,Manahawkin,NJ,08050,$
22,ZPPxCs0FVclYdQeNyIJD5A,Fry Guys By The Bay,False,https://www.yelp.com/biz/fry-guys-by-the-bay-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,3,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",5.0,39.5703273116399,-74.2371683951847,325 9th St,,,Beach Haven,NJ,08008,$$
23,nPrldnsiTBqB_U53ChAIIg,Panzone's Pizza,False,https://www.yelp.com/biz/panzones-pizza-surf-city?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,43,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.0,39.66851,-74.16077,2117 Long Beach Blvd,,,Surf City,NJ,08008,$$
24,oEQi2SWiQLO5PL9lJzi0hA,Panzone's Pizza & Pasta,False,https://www.yelp.com/biz/panzones-pizza-and-pasta-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,78,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,39.57099,-74.2352499,1106 N Bay Ave,,,Beach Haven,NJ,08008,$$
25,SRgLa75CqgL4nFQgOSAN-A,Calloway's Restaurant & Bar,False,https://www.yelp.com/biz/calloways-restaurant-and-bar-west-creek?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,60,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.5,39.662246,-74.284797,597 Main St,,,West Creek,NJ,08092,$$
26,GpJXltCmreZQcwI4nwDQ0g,China Wok,False,https://www.yelp.com/biz/china-wok-manahawkin?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,16,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,39.735657,-74.297689,1636 Rte 72 W,,,Manahawkin,NJ,08050,$$
27,KsmVtnP65BBu3FUjUyu5rw,Holiday Snack Bar,False,https://www.yelp.com/biz/holiday-snack-bar-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,79,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,39.56464,-74.24164,401 Centre St,,,Beach Haven,NJ,08008,$
28,UIJN609vMM9TrfyuR5ehBA,Crêperie de la Mer,False,https://www.yelp.com/biz/cr%C3%AAperie-de-la-mer-beach-haven-7?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,50,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",5.0,39.5643192,-74.2377183,210 N Beach Ave,,,Beach Haven,NJ,08008,$$
29,Pbph1_tFQl77nNST1AYNUg,Dio's Cafe,False,https://www.yelp.com/biz/dios-cafe-surf-city?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2.0,39.65824,-74.16825,512 Long Beach Blvd,,,Surf City,NJ,08008,
30,I5_zOBgvwqTvskLumtLVWA,Mi Pueblito,False,https://www.yelp.com/biz/mi-pueblito-eagleswood?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,7,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}]",4.5,39.63203,-74.3096,166 Main St,,,Eagleswood,NJ,08092,
31,Olz7--3dfem8Us3wtgKddg,Harvey Cedars Shellfish,False,https://www.yelp.com/biz/harvey-cedars-shellfish-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,15,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,39.565121,-74.244202,506 Centre St,,,Beach Haven,NJ,08008,
32,eoj1Gw3jpvAClaX42BjOBg,Johnny’s Offshore Cafe,False,https://www.yelp.com/biz/johnny-s-offshore-cafe-stafford-township?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,11,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.5,39.691496,-74.268712,100 Mckinley Ave,Ste 13,,Stafford Township,NJ,08050,
33,5gMWWvp7_o-fIIqKSkR_Eg,Calabria Ristorante,False,https://www.yelp.com/biz/calabria-ristorante-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,45,"[{'alias': 'italian', 'title': 'Italian'}]",3.0,39.666733585041,-74.1616869484211,1901 Long Beach Blvd,,,Beach Haven,NJ,08008,$$
34,k3gWU8SvCzygf5FM24XFbw,Bubbakoo's Burritos,False,https://www.yelp.com/biz/bubbakoos-burritos-manahawkin?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,7,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",4.5,39.7055174119271,-74.2767405059683,601 Washington Ave,,,Manahawkin,NJ,08050,
35,vQwqHvTx9zSb1x2n25mYgQ,Mystic Subs & More,False,https://www.yelp.com/biz/mystic-subs-and-more-stafford-township?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,12,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,39.684738,-74.236357,657 E Bay Ave,,,Stafford Township,NJ,08050,
36,sdwz7bPoXkViQMK6ihqJuA,Bistro 14,False,https://www.yelp.com/biz/bistro-14-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,136,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.5,39.56955,-74.2364,830 N Bay Ave,,,Beach Haven,NJ,08008,$$
37,Ps-HnNpq_N3s8IkSIjJcvg,Mama Maria's Pizza,False,https://www.yelp.com/biz/mama-marias-pizza-west-creek?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,26,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,39.6532800175966,-74.2807199433446,1116 S Main St,,Rte 9 S,West Creek,NJ,08092,$$
38,PK77_9QwwkqTQMMXRn8T7g,Brazzi Wood Fired Trattoria & Pizza,False,https://www.yelp.com/biz/brazzi-wood-fired-trattoria-and-pizza-manahawkin-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,144,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,39.681462,-74.242815,601 Nj-72,,,Manahawkin,NJ,08050,$$
39,ukeS7dqqnPMs9f8AoDn0ZA,A Little Bite of Italy,False,https://www.yelp.com/biz/a-little-bite-of-italy-surf-city-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,62,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}]",2.5,39.6642,-74.16431,1419 Long Beach Blvd,,,Surf City,NJ,08008,$$$
40,B2LQdjUw9nSQ5O2uSHUiCw,Anchor Produce Market,False,https://www.yelp.com/biz/anchor-produce-market-surf-city?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,23,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,39.66767,-74.16094,2012 Long Beach Blvd,,,Surf City,NJ,08008,$$
41,-FexcnuCjgRrGoY6kjgtcQ,Goodness Cafe By Sweet Melissa,False,https://www.yelp.com/biz/goodness-cafe-by-sweet-melissa-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,1,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,39.5704824726441,-74.2354908585548,1102 N Bay Ave,,,Beach Haven,NJ,08008,
42,swWiNCVkULMk8NIDVMm32w,Main Street Seafood and Grill,False,https://www.yelp.com/biz/main-street-seafood-and-grill-stafford-township?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,1,"[{'alias': 'seafood', 'title': 'Seafood'}]",5.0,39.683477,-74.267906,507 S Main St,,,Stafford Township,NJ,08092,
43,JkS1JqtDV7elQVeUA5Cb4Q,Asian Gourmet,False,https://www.yelp.com/biz/asian-gourmet-stafford-township?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,53,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.5,39.6949900650045,-74.2587983602484,25 S Main St,,,Stafford Township,NJ,08050,$$
44,APUPHmX0gk2oMwemGF7W6Q,Unbelievabowls,False,https://www.yelp.com/biz/unbelievabowls-west-creek?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,1,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,39.6359128664,-74.30597,232 Rte 9,,,West Creek,NJ,08092,
45,sCSVSX-1d4xKZx4hGyb7bw,Neptune's Surfside Grill,False,https://www.yelp.com/biz/neptunes-surfside-grill-harvey-cedars?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,39.70732,-74.13334,8001 Long Beach Blvd,,,Harvey Cedars,NJ,08008,
46,Mw6DgOGdf2Z22lhmDGdMmw,Gazebo Grill and Sushi Bar,False,https://www.yelp.com/biz/gazebo-grill-and-sushi-bar-beach-haven-3?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,29,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,39.57037193612584,-74.23735695535339,325 9th St,,,Beach Haven,NJ,08008,$$
47,ygEuUXJIL2m4-4hIBm98LQ,J T 's Restaurant,False,https://www.yelp.com/biz/j-t-s-restaurant-little-egg-harbor-twp?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,19,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,39.619294,-74.320586,635 US Hwy 9 N,,,Little Egg Harbor Twp,NJ,08087,$$
48,pb3k1-wqvx_hXEav7FwyRQ,Applebee's Grill + Bar,False,https://www.yelp.com/biz/applebees-grill-bar-manahawkin-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,39,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.0,39.697485,-74.266907,205 Rt 72 W,,,Manahawkin,NJ,08050,$$
49,xaDnACnI4wF3YDjqTvWo-A,Deninos Manahawkin Pizzeria,False,https://www.yelp.com/biz/deninos-manahawkin-pizzeria-manahawkin?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,55,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,39.692673,-74.26881,100 McKinely Ave,,,Manahawkin,NJ,08850,$$
0,7ntaA_huPzDedTe4Mn8kJw,Spray Beach Bagel & Deli,False,https://www.yelp.com/biz/spray-beach-bagel-and-deli-north-beach-haven?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,27,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'delis', 'title': 'Delis'}]",3.5,39.580028,-74.228135,2611 Long Beach Blvd,,,North Beach Haven,NJ,08008,$
1,jsDsEXBWa5Ip8yaSahOYZQ,Stafford Diner,False,https://www.yelp.com/biz/stafford-diner-manahawkin?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,136,"[{'alias': 'diners', 'title': 'Diners'}]",3.0,39.7264343011981,-74.2903365762527,1388 Route 72 W,,,Manahawkin,NJ,08050,$$
2,i1zhHINnhNDFrebbs9UWGg,Island Catering,False,https://www.yelp.com/biz/island-catering-surf-city?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,1,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'bbq', 'title': 'Barbeque'}]",5.0,39.6601715087891,-74.1672897338867,,,,Surf City,NJ,08008,
3,n2D6E4QNE1rLs8BzWOtmRQ,Gyro Haven,False,https://www.yelp.com/biz/gyro-haven-beach-haven-2?adjust_creative=4eucNo6rT7PNhkEzgMEKJQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4eucNo6rT7PNhkEzgMEKJQ,1,"[{'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,39.5698477294038,-74.2353745177388,909 N Bay Ave,,,Beach Haven,NJ,08008,
